int64_field_0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
0,1.0,2019-01-01 00:46:40.000000 UTC,2019-01-01 00:53:20.000000 UTC,1.0,1.5,1.0,false,151,239,1.0,7.0,0.5,0.5,1.65,0.0,0.3,9.95,
1,1.0,2019-01-01 00:59:47.000000 UTC,2019-01-01 01:18:59.000000 UTC,1.0,2.6,1.0,false,239,246,1.0,14.0,0.5,0.5,1.0,0.0,0.3,16.3,
2,2.0,2018-12-21 13:48:30.000000 UTC,2018-12-21 13:52:40.000000 UTC,3.0,0.0,1.0,false,236,236,1.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
3,2.0,2018-11-28 15:52:25.000000 UTC,2018-11-28 15:55:45.000000 UTC,5.0,0.0,1.0,false,193,193,2.0,3.5,0.5,0.5,0.0,0.0,0.3,7.55,
4,2.0,2018-11-28 15:56:57.000000 UTC,2018-11-28 15:58:33.000000 UTC,5.0,0.0,2.0,false,193,193,2.0,52.0,0.0,0.5,0.0,0.0,0.3,55.55,
5,2.0,2018-11-28 16:25:49.000000 UTC,2018-11-28 16:28:26.000000 UTC,5.0,0.0,1.0,false,193,193,2.0,3.5,0.5,0.5,0.0,5.76,0.3,13.31,
6,2.0,2018-11-28 16:29:37.000000 UTC,2018-11-28 16:33:43.000000 UTC,5.0,0.0,2.0,false,193,193,2.0,52.0,0.0,0.5,0.0,0.0,0.3,55.55,
7,1.0,2019-01-01 00:21:28.000000 UTC,2019-01-01 00:28:37.000000 UTC,1.0,1.3,1.0,false,163,229,1.0,6.5,0.5,0.5,1.25,0.0,0.3,9.05,
8,1.0,2019-01-01 00:32:01.000000 UTC,2019-01-01 00:45:39.000000 UTC,1.0,3.7,1.0,false,229,7,1.0,13.5,0.5,0.5,3.7,0.0,0.3,18.5,
9,1.0,2019-01-01 00:57:32.000000 UTC,2019-01-01 01:09:32.000000 UTC,2.0,2.1,1.0,false,141,234,1.0,10.0,0.5,0.5,1.7,0.0,0.3,13.0,
10,1.0,2019-01-01 00:24:04.000000 UTC,2019-01-01 00:47:06.000000 UTC,2.0,2.8,1.0,false,246,162,1.0,15.0,0.5,0.5,3.25,0.0,0.3,19.55,
11,1.0,2019-01-01 00:21:59.000000 UTC,2019-01-01 00:28:24.000000 UTC,1.0,0.7,1.0,false,238,151,1.0,5.5,0.5,0.5,1.7,0.0,0.3,8.5,
12,1.0,2019-01-01 00:45:21.000000 UTC,2019-01-01 01:31:05.000000 UTC,1.0,8.7,1.0,false,163,25,1.0,34.5,0.5,0.5,7.15,0.0,0.3,42.95,
13,1.0,2019-01-01 00:43:19.000000 UTC,2019-01-01 01:07:42.000000 UTC,1.0,6.3,1.0,false,224,25,1.0,21.5,0.5,0.5,5.7,0.0,0.3,28.5,
14,1.0,2019-01-01 00:58:24.000000 UTC,2019-01-01 01:15:18.000000 UTC,1.0,2.7,1.0,false,141,234,1.0,13.0,0.5,0.5,1.0,0.0,0.3,15.3,
15,2.0,2019-01-01 00:23:14.000000 UTC,2019-01-01 00:25:40.000000 UTC,1.0,0.38,1.0,false,170,170,2.0,3.5,0.5,0.5,0.0,0.0,0.3,4.8,
16,2.0,2019-01-01 00:39:51.000000 UTC,2019-01-01 00:48:02.000000 UTC,1.0,0.55,1.0,false,170,170,1.0,6.5,0.5,0.5,1.95,0.0,0.3,9.75,
17,2.0,2019-01-01 00:46:00.000000 UTC,2019-01-01 00:49:07.000000 UTC,1.0,0.3,1.0,false,107,107,1.0,4.0,0.5,0.5,1.06,0.0,0.3,6.36,
18,2.0,2019-01-01 00:57:45.000000 UTC,2019-01-01 01:03:51.000000 UTC,1.0,1.42,1.0,false,170,141,1.0,6.5,0.5,0.5,1.56,0.0,0.3,9.36,
19,2.0,2019-01-01 00:16:16.000000 UTC,2019-01-01 00:25:57.000000 UTC,1.0,1.72,1.0,false,41,247,2.0,9.0,0.5,0.5,0.0,0.0,0.3,10.3,
20,2.0,2019-01-01 00:46:43.000000 UTC,2019-01-01 00:47:02.000000 UTC,1.0,0.06,1.0,false,116,42,2.0,2.5,0.5,0.5,0.0,0.0,0.3,3.8,
21,1.0,2019-01-01 00:48:01.000000 UTC,2019-01-01 01:00:23.000000 UTC,1.0,1.5,1.0,false,113,90,2.0,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
22,1.0,2019-01-01 00:55:27.000000 UTC,2019-01-01 01:11:50.000000 UTC,1.0,1.2,1.0,false,161,170,1.0,10.5,0.5,0.5,2.95,0.0,0.3,14.75,
23,1.0,2019-01-01 00:19:55.000000 UTC,2019-01-01 00:57:56.000000 UTC,1.0,12.3,1.0,false,138,50,1.0,38.0,0.5,0.5,4.0,5.76,0.3,49.06,
24,1.0,2019-01-01 00:13:53.000000 UTC,2019-01-01 00:22:11.000000 UTC,1.0,1.3,1.0,false,144,261,2.0,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
25,1.0,2019-01-01 00:26:21.000000 UTC,2019-01-01 00:39:39.000000 UTC,1.0,1.9,1.0,false,231,79,1.0,10.5,0.5,0.5,2.0,0.0,0.3,13.8,
26,1.0,2019-01-01 00:50:06.000000 UTC,2019-01-01 01:11:36.000000 UTC,1.0,4.6,1.0,false,107,181,2.0,19.0,0.5,0.5,0.0,0.0,0.3,20.3,
27,1.0,2019-01-01 00:17:00.000000 UTC,2019-01-01 00:22:39.000000 UTC,3.0,0.6,1.0,false,161,229,1.0,5.5,0.5,0.5,1.35,0.0,0.3,8.15,
28,1.0,2019-01-01 00:32:59.000000 UTC,2019-01-01 00:32:59.000000 UTC,3.0,0.0,1.0,true,237,264,2.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
29,1.0,2019-01-01 00:43:19.000000 UTC,2019-01-01 00:58:09.000000 UTC,2.0,3.0,1.0,false,263,107,1.0,12.0,0.5,0.5,2.65,0.0,0.3,15.95,
30,2.0,2019-01-01 00:52:37.000000 UTC,2019-01-01 01:03:42.000000 UTC,1.0,2.1,1.0,false,151,142,2.0,9.5,0.5,0.5,0.0,0.0,0.3,10.8,
31,2.0,2019-01-01 00:11:45.000000 UTC,2019-01-01 00:40:51.000000 UTC,1.0,6.57,1.0,false,231,238,1.0,24.0,0.5,0.5,5.06,0.0,0.3,30.36,
32,2.0,2019-01-01 00:43:28.000000 UTC,2019-01-01 00:49:42.000000 UTC,1.0,1.03,2.0,false,238,239,2.0,52.0,0.0,0.5,0.0,0.0,0.3,52.8,
33,2.0,2019-01-01 00:08:20.000000 UTC,2019-01-01 00:41:51.000000 UTC,2.0,19.13,2.0,false,132,238,1.0,52.0,0.0,0.5,11.71,5.76,0.3,70.27,
34,2.0,2019-01-01 00:47:21.000000 UTC,2019-01-01 00:53:34.000000 UTC,2.0,1.43,1.0,false,239,236,2.0,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
35,1.0,2019-01-01 00:17:49.000000 UTC,2019-01-01 00:30:37.000000 UTC,1.0,4.2,1.0,false,264,229,1.0,15.0,0.5,0.5,3.25,0.0,0.3,19.55,
36,1.0,2019-01-01 00:41:07.000000 UTC,2019-01-01 01:51:53.000000 UTC,1.0,11.2,1.0,false,141,83,2.0,46.5,0.5,0.5,0.0,0.0,0.3,47.8,
37,1.0,2019-01-01 00:15:02.000000 UTC,2019-01-01 00:22:33.000000 UTC,4.0,1.5,1.0,false,151,142,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
38,1.0,2019-01-01 00:27:26.000000 UTC,2019-01-01 00:39:53.000000 UTC,2.0,3.1,1.0,false,142,263,1.0,11.5,0.5,0.5,1.5,0.0,0.3,14.3,
39,1.0,2019-01-01 00:42:56.000000 UTC,2019-01-01 00:46:41.000000 UTC,2.0,0.7,1.0,false,263,140,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
40,1.0,2019-01-01 00:52:41.000000 UTC,2019-01-01 00:57:31.000000 UTC,2.0,1.2,1.0,false,229,141,2.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
41,1.0,2019-01-01 00:37:30.000000 UTC,2019-01-01 00:51:52.000000 UTC,2.0,1.3,1.0,false,249,234,1.0,10.0,0.5,0.5,2.25,0.0,0.3,13.55,
42,1.0,2019-01-01 00:56:14.000000 UTC,2019-01-01 01:07:06.000000 UTC,3.0,1.7,1.0,false,137,161,2.0,9.0,0.5,0.5,0.0,0.0,0.3,10.3,
43,2.0,2019-01-01 00:55:26.000000 UTC,2019-01-01 01:30:46.000000 UTC,3.0,5.23,1.0,false,90,181,1.0,24.5,0.5,0.5,4.0,0.0,0.3,29.8,
44,1.0,2019-01-01 00:33:40.000000 UTC,2019-01-01 00:39:27.000000 UTC,2.0,0.8,1.0,false,170,137,1.0,5.5,0.5,0.5,2.0,0.0,0.3,8.8,
45,1.0,2019-01-01 00:46:44.000000 UTC,2019-01-01 00:56:18.000000 UTC,2.0,1.1,1.0,false,162,140,1.0,7.5,0.5,0.5,1.75,0.0,0.3,10.55,
46,1.0,2019-01-01 00:57:32.000000 UTC,2019-01-01 01:18:34.000000 UTC,1.0,8.0,1.0,false,140,243,2.0,24.5,0.5,0.5,0.0,0.0,0.3,25.8,
47,2.0,2019-01-01 00:26:14.000000 UTC,2019-01-01 00:40:31.000000 UTC,1.0,4.1,1.0,false,137,75,1.0,14.0,0.5,0.5,0.0,0.0,0.3,15.3,
48,2.0,2019-01-01 00:44:26.000000 UTC,2019-01-01 00:55:29.000000 UTC,1.0,2.69,1.0,false,236,41,2.0,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
49,2.0,2019-01-01 00:57:35.000000 UTC,2019-01-01 01:13:14.000000 UTC,1.0,4.36,1.0,false,41,50,1.0,15.5,0.5,0.5,3.36,0.0,0.3,20.16,
50,2.0,2019-01-01 00:36:09.000000 UTC,2019-01-01 00:54:41.000000 UTC,2.0,3.79,1.0,false,68,88,1.0,14.5,0.5,0.5,4.74,0.0,0.3,20.54,
51,2.0,2019-01-01 00:56:23.000000 UTC,2019-01-01 01:12:03.000000 UTC,2.0,3.52,1.0,false,88,90,2.0,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
52,1.0,2019-01-01 00:19:21.000000 UTC,2019-01-01 00:28:39.000000 UTC,1.0,1.5,1.0,false,74,168,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
53,1.0,2019-01-01 00:10:19.000000 UTC,2019-01-01 00:13:50.000000 UTC,1.0,0.7,1.0,false,249,113,1.0,4.5,0.5,0.5,1.15,0.0,0.3,6.95,
54,1.0,2019-01-01 00:17:42.000000 UTC,2019-01-01 00:34:36.000000 UTC,2.0,2.1,1.0,false,79,161,2.0,12.0,0.5,0.5,0.0,0.0,0.3,13.3,
55,1.0,2019-01-01 00:58:12.000000 UTC,2019-01-01 01:07:53.000000 UTC,2.0,1.4,1.0,false,107,79,1.0,8.0,0.5,0.5,2.3,0.0,0.3,11.6,
56,1.0,2019-01-01 00:21:15.000000 UTC,2019-01-01 00:41:23.000000 UTC,1.0,3.6,1.0,false,170,75,2.0,15.5,0.5,0.5,0.0,0.0,0.3,16.8,
57,1.0,2019-01-01 00:45:50.000000 UTC,2019-01-01 01:24:07.000000 UTC,1.0,5.2,1.0,false,75,246,1.0,25.5,0.5,0.5,5.35,0.0,0.3,32.15,
58,1.0,2019-01-01 00:20:26.000000 UTC,2019-01-01 00:33:00.000000 UTC,2.0,1.3,1.0,false,264,170,1.0,9.5,0.5,0.5,2.15,0.0,0.3,12.95,
59,1.0,2019-01-01 00:35:56.000000 UTC,2019-01-01 00:42:47.000000 UTC,1.0,1.7,1.0,false,233,141,1.0,7.5,0.5,0.5,2.0,0.0,0.3,10.8,
60,1.0,2019-01-01 00:53:08.000000 UTC,2019-01-01 01:07:19.000000 UTC,1.0,1.9,1.0,false,229,234,2.0,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
61,1.0,2019-01-01 00:21:36.000000 UTC,2019-01-01 00:35:26.000000 UTC,1.0,2.6,1.0,false,148,246,2.0,12.0,0.5,0.5,0.0,0.0,0.3,13.3,
62,1.0,2019-01-01 00:36:09.000000 UTC,2019-01-01 00:56:33.000000 UTC,2.0,2.9,1.0,false,246,79,1.0,14.0,0.5,0.5,3.0,0.0,0.3,18.3,
63,2.0,2019-01-01 00:15:42.000000 UTC,2019-01-01 00:33:38.000000 UTC,2.0,2.08,1.0,false,48,68,1.0,12.5,0.5,0.5,3.45,0.0,0.3,17.25,
64,2.0,2019-01-01 00:53:19.000000 UTC,2019-01-01 01:10:04.000000 UTC,2.0,0.74,1.0,false,68,68,2.0,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
65,2.0,2019-01-01 00:10:46.000000 UTC,2019-01-01 00:24:59.000000 UTC,1.0,2.26,1.0,false,107,161,1.0,11.0,0.5,0.5,2.46,0.0,0.3,14.76,
66,2.0,2019-01-01 00:30:24.000000 UTC,2019-01-01 00:34:22.000000 UTC,1.0,0.93,1.0,false,161,162,2.0,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
67,2.0,2019-01-01 00:38:28.000000 UTC,2019-01-01 00:53:39.000000 UTC,1.0,4.4,1.0,false,162,151,2.0,15.0,0.5,0.5,0.0,0.0,0.3,16.3,
68,2.0,2019-01-01 00:35:25.000000 UTC,2019-01-01 01:14:21.000000 UTC,1.0,18.15,2.0,false,132,224,1.0,52.0,0.0,0.5,11.71,5.76,0.3,70.27,
69,2.0,2019-01-01 00:00:00.000000 UTC,2019-01-01 01:03:12.000000 UTC,2.0,7.37,1.0,false,237,264,2.0,23.5,0.5,0.5,0.0,0.0,0.3,24.8,
70,1.0,2019-01-01 00:04:06.000000 UTC,2019-01-01 00:38:55.000000 UTC,4.0,18.1,2.0,false,132,224,1.0,52.0,0.0,0.5,5.0,0.0,0.3,57.8,
71,1.0,2019-01-01 00:53:17.000000 UTC,2019-01-01 01:10:08.000000 UTC,4.0,4.1,1.0,false,79,112,1.0,16.0,0.5,0.5,3.45,0.0,0.3,20.75,
72,2.0,2019-01-01 00:42:24.000000 UTC,2019-01-01 00:54:49.000000 UTC,1.0,1.38,1.0,false,163,48,1.0,9.0,0.5,0.5,2.06,0.0,0.3,12.36,
73,2.0,2019-01-01 00:57:22.000000 UTC,2019-01-01 01:17:10.000000 UTC,1.0,4.55,1.0,false,48,42,1.0,17.0,0.5,0.5,4.58,0.0,0.3,22.88,
74,2.0,2019-01-01 00:36:01.000000 UTC,2019-01-01 00:47:36.000000 UTC,1.0,1.67,1.0,false,237,263,1.0,9.5,0.5,0.5,3.24,0.0,0.3,14.04,
75,2.0,2019-01-01 00:49:23.000000 UTC,2019-01-01 01:13:31.000000 UTC,1.0,2.68,1.0,false,263,48,1.0,16.5,0.5,0.5,2.0,0.0,0.3,19.8,
76,1.0,2019-01-01 00:09:40.000000 UTC,2019-01-01 00:15:00.000000 UTC,3.0,0.6,1.0,false,137,233,1.0,5.5,0.5,0.5,1.35,0.0,0.3,8.15,
77,1.0,2019-01-01 00:55:58.000000 UTC,2019-01-01 01:11:23.000000 UTC,4.0,2.9,1.0,false,161,236,1.0,12.5,0.5,0.5,2.76,0.0,0.3,16.56,
78,2.0,2019-01-01 00:17:31.000000 UTC,2019-01-01 00:24:23.000000 UTC,2.0,0.95,1.0,false,246,68,1.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
79,2.0,2019-01-01 00:26:25.000000 UTC,2019-01-01 00:50:12.000000 UTC,4.0,2.01,1.0,false,68,170,1.0,15.0,0.5,0.5,3.26,0.0,0.3,19.56,
80,2.0,2019-01-01 00:51:50.000000 UTC,2019-01-01 00:57:59.000000 UTC,4.0,0.67,1.0,false,170,161,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
81,1.0,2019-01-01 00:18:09.000000 UTC,2019-01-01 00:24:34.000000 UTC,1.0,1.0,1.0,false,144,249,2.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
82,1.0,2019-01-01 00:26:21.000000 UTC,2019-01-01 00:34:11.000000 UTC,1.0,1.9,1.0,false,249,13,1.0,8.0,0.5,0.5,2.75,0.0,0.3,12.05,
83,1.0,2019-01-01 00:56:06.000000 UTC,2019-01-01 01:24:16.000000 UTC,1.0,9.4,1.0,false,88,151,1.0,30.0,0.5,0.5,6.25,0.0,0.3,37.55,
84,1.0,2019-01-01 00:19:07.000000 UTC,2019-01-01 00:29:21.000000 UTC,1.0,1.9,1.0,false,143,151,1.0,9.5,0.5,0.5,2.7,0.0,0.3,13.5,
85,1.0,2019-01-01 00:37:59.000000 UTC,2019-01-01 00:44:44.000000 UTC,1.0,1.4,1.0,false,143,238,1.0,7.0,0.5,0.5,1.65,0.0,0.3,9.95,
86,1.0,2019-01-01 00:48:53.000000 UTC,2019-01-01 00:54:44.000000 UTC,1.0,0.5,1.0,false,239,239,1.0,5.5,0.5,0.5,1.35,0.0,0.3,8.15,
87,1.0,2019-01-01 00:00:19.000000 UTC,2019-01-01 00:09:54.000000 UTC,1.0,1.8,1.0,false,249,4,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8,
88,1.0,2019-01-01 00:10:52.000000 UTC,2019-01-01 00:51:27.000000 UTC,1.0,3.8,1.0,false,4,246,2.0,25.0,0.5,0.5,0.0,0.0,0.3,26.3,
89,1.0,2019-01-01 00:53:09.000000 UTC,2019-01-01 01:21:04.000000 UTC,1.0,4.3,1.0,false,68,4,2.0,19.5,0.5,0.5,0.0,0.0,0.3,20.8,
90,1.0,2019-01-01 00:50:22.000000 UTC,2019-01-01 01:08:19.000000 UTC,2.0,3.3,1.0,false,164,262,1.0,14.5,0.5,0.5,3.15,0.0,0.3,18.95,
91,1.0,2019-01-01 00:06:29.000000 UTC,2019-01-01 00:22:20.000000 UTC,1.0,3.1,1.0,false,90,148,2.0,13.0,0.5,0.5,0.0,0.0,0.3,14.3,
92,1.0,2019-01-01 00:29:11.000000 UTC,2019-01-01 00:32:02.000000 UTC,1.0,0.6,1.0,false,148,232,1.0,4.0,0.5,0.5,1.06,0.0,0.3,6.36,
93,1.0,2019-01-01 00:33:07.000000 UTC,2019-01-01 00:41:59.000000 UTC,1.0,1.5,1.0,false,232,79,1.0,8.0,0.5,0.5,1.99,0.0,0.3,11.29,
94,1.0,2019-01-01 00:43:08.000000 UTC,2019-01-01 01:01:05.000000 UTC,1.0,3.6,1.0,false,79,141,1.0,14.5,0.5,0.5,3.15,0.0,0.3,18.95,
95,2.0,2019-01-01 00:02:06.000000 UTC,2019-01-01 00:10:19.000000 UTC,2.0,2.57,1.0,false,45,97,1.0,9.5,0.5,0.5,2.16,0.0,0.3,12.96,
96,2.0,2019-01-01 00:24:57.000000 UTC,2019-01-01 00:35:42.000000 UTC,2.0,2.44,1.0,false,144,256,2.0,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
97,2.0,2019-01-01 00:46:09.000000 UTC,2019-01-01 01:06:46.000000 UTC,1.0,4.18,1.0,false,79,263,1.0,16.0,0.5,0.5,3.46,0.0,0.3,20.76,
98,1.0,2019-01-01 00:16:07.000000 UTC,2019-01-01 00:19:41.000000 UTC,1.0,1.0,1.0,false,140,233,1.0,5.0,0.5,0.5,1.0,0.0,0.3,7.3,
99,1.0,2019-01-01 00:23:47.000000 UTC,2019-01-01 00:39:41.000000 UTC,1.0,3.9,1.0,false,229,238,1.0,14.5,0.5,0.5,4.7,0.0,0.3,20.5,
100,1.0,2019-01-01 00:43:00.000000 UTC,2019-01-01 00:52:16.000000 UTC,1.0,1.6,1.0,false,238,236,1.0,8.5,0.5,0.5,2.9,0.0,0.3,12.7,
101,1.0,2019-01-01 00:56:17.000000 UTC,2019-01-01 01:10:19.000000 UTC,1.0,3.1,1.0,false,263,137,2.0,12.0,0.5,0.5,0.0,0.0,0.3,13.3,
102,1.0,2019-01-01 00:33:30.000000 UTC,2019-01-01 00:40:44.000000 UTC,2.0,0.6,1.0,false,113,264,1.0,6.0,0.5,0.5,1.45,0.0,0.3,8.75,
103,1.0,2019-01-01 00:50:41.000000 UTC,2019-01-01 01:00:04.000000 UTC,2.0,1.3,1.0,false,264,264,1.0,7.5,0.5,0.5,1.58,0.0,0.3,10.38,
104,1.0,2019-01-01 00:14:27.000000 UTC,2019-01-01 00:16:47.000000 UTC,2.0,0.5,1.0,false,141,263,2.0,4.0,0.5,0.5,0.0,0.0,0.3,5.3,
105,1.0,2019-01-01 00:18:09.000000 UTC,2019-01-01 00:30:10.000000 UTC,2.0,3.3,1.0,false,263,107,1.0,11.5,0.5,0.5,2.55,0.0,0.3,15.35,
106,1.0,2019-01-01 00:35:57.000000 UTC,2019-01-01 00:58:35.000000 UTC,1.0,4.1,1.0,false,79,263,2.0,17.0,0.5,0.5,0.0,0.0,0.3,18.3,
107,2.0,2019-01-01 00:11:39.000000 UTC,2019-01-01 00:16:39.000000 UTC,3.0,0.69,1.0,false,140,229,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
108,2.0,2019-01-01 00:19:13.000000 UTC,2019-01-01 00:27:33.000000 UTC,3.0,1.92,1.0,false,229,236,1.0,8.5,0.5,0.5,1.96,0.0,0.3,11.76,
109,2.0,2019-01-01 00:30:26.000000 UTC,2019-01-01 00:42:15.000000 UTC,3.0,2.43,1.0,false,43,151,1.0,11.0,0.5,0.5,2.46,0.0,0.3,14.76,
110,2.0,2019-01-01 00:44:29.000000 UTC,2019-01-01 00:51:23.000000 UTC,3.0,0.83,1.0,false,151,238,1.0,6.5,0.5,0.5,0.78,0.0,0.3,8.58,
111,2.0,2019-01-01 00:54:53.000000 UTC,2019-01-01 01:11:28.000000 UTC,3.0,2.66,1.0,false,238,161,1.0,13.0,0.5,0.5,2.5,0.0,0.3,16.8,
112,2.0,2018-12-31 17:22:55.000000 UTC,2019-01-01 16:57:23.000000 UTC,1.0,22.59,1.0,false,132,181,1.0,60.0,0.5,0.5,7.0,0.0,0.3,68.3,
113,1.0,2019-01-01 00:32:20.000000 UTC,2019-01-01 00:43:43.000000 UTC,1.0,0.2,1.0,true,186,186,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
114,1.0,2019-01-01 00:19:19.000000 UTC,2019-01-01 00:28:55.000000 UTC,1.0,1.2,1.0,false,68,79,1.0,7.5,0.5,0.5,1.0,0.0,0.3,9.8,
115,1.0,2019-01-01 00:39:18.000000 UTC,2019-01-01 01:14:25.000000 UTC,1.0,5.0,1.0,false,79,143,1.0,22.5,0.5,0.5,4.75,0.0,0.3,28.55,
116,2.0,2019-01-01 00:23:47.000000 UTC,2019-01-01 00:31:13.000000 UTC,1.0,1.68,1.0,false,236,238,1.0,8.0,0.5,0.5,1.86,0.0,0.3,11.16,
117,2.0,2019-01-01 00:33:45.000000 UTC,2019-01-01 00:37:11.000000 UTC,1.0,0.65,1.0,false,238,239,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
118,2.0,2019-01-01 00:40:53.000000 UTC,2019-01-01 01:03:47.000000 UTC,1.0,5.15,1.0,false,239,145,1.0,19.0,0.5,0.5,5.08,0.0,0.3,25.38,
119,1.0,2019-01-01 00:19:39.000000 UTC,2019-01-01 00:40:41.000000 UTC,2.0,0.6,1.0,false,161,170,1.0,13.0,0.5,0.5,25.0,0.0,0.3,39.3,
120,1.0,2019-01-01 00:37:48.000000 UTC,2019-01-01 00:54:33.000000 UTC,2.0,1.3,1.0,false,249,107,1.0,11.5,0.5,0.5,3.8,0.0,0.3,16.6,
121,1.0,2019-01-01 00:56:10.000000 UTC,2019-01-01 01:08:57.000000 UTC,2.0,1.7,1.0,false,107,229,1.0,9.5,0.5,0.5,1.0,0.0,0.3,11.8,
122,2.0,2019-01-01 00:38:26.000000 UTC,2019-01-01 01:01:28.000000 UTC,1.0,6.91,1.0,false,170,42,2.0,21.5,0.5,0.5,0.0,0.0,0.3,22.8,
123,2.0,2019-01-01 00:22:06.000000 UTC,2019-01-01 00:40:51.000000 UTC,5.0,5.08,1.0,false,158,238,1.0,18.0,0.5,0.5,4.82,0.0,0.3,24.12,
124,2.0,2019-01-01 00:44:26.000000 UTC,2019-01-01 00:57:21.000000 UTC,5.0,2.11,1.0,false,239,236,1.0,11.0,0.5,0.5,1.7,0.0,0.3,14.0,
125,1.0,2019-01-01 00:14:33.000000 UTC,2019-01-01 00:42:21.000000 UTC,2.0,5.3,1.0,false,50,148,1.0,21.5,0.5,0.5,4.55,0.0,0.3,27.35,
126,1.0,2019-01-01 00:46:52.000000 UTC,2019-01-01 00:57:48.000000 UTC,3.0,1.7,1.0,false,148,107,1.0,9.0,0.5,0.5,2.05,0.0,0.3,12.35,
127,1.0,2019-01-01 00:58:29.000000 UTC,2019-01-01 01:20:06.000000 UTC,3.0,3.6,1.0,false,107,262,1.0,15.5,0.5,0.5,3.35,0.0,0.3,20.15,
128,2.0,2019-01-01 00:12:43.000000 UTC,2019-01-01 00:33:19.000000 UTC,1.0,3.13,1.0,false,161,239,2.0,14.5,0.5,0.5,0.0,0.0,0.3,15.8,
129,2.0,2019-01-01 00:35:11.000000 UTC,2019-01-01 00:43:27.000000 UTC,1.0,1.07,1.0,false,239,48,2.0,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
130,2.0,2019-01-01 00:48:00.000000 UTC,2019-01-01 00:56:03.000000 UTC,1.0,0.77,1.0,false,143,48,2.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
131,2.0,2019-01-01 00:42:41.000000 UTC,2019-01-01 00:55:14.000000 UTC,1.0,2.12,1.0,false,237,263,1.0,10.0,0.5,0.5,2.26,0.0,0.3,13.56,
132,2.0,2019-01-01 00:39:58.000000 UTC,2019-01-01 01:42:57.000000 UTC,2.0,20.01,2.0,false,132,50,2.0,52.0,0.0,0.5,0.0,5.76,0.3,58.56,
133,1.0,2019-01-01 00:23:30.000000 UTC,2019-01-01 00:32:59.000000 UTC,2.0,1.4,1.0,false,238,236,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
134,1.0,2019-01-01 00:36:58.000000 UTC,2019-01-01 00:45:51.000000 UTC,3.0,0.7,1.0,false,236,262,1.0,7.0,0.5,0.5,2.45,0.0,0.3,10.75,
135,1.0,2019-01-01 00:22:30.000000 UTC,2019-01-01 00:40:50.000000 UTC,2.0,2.8,1.0,false,249,162,2.0,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
136,1.0,2019-01-01 00:47:00.000000 UTC,2019-01-01 00:52:18.000000 UTC,1.0,1.0,1.0,false,236,140,2.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
137,1.0,2019-01-01 00:55:39.000000 UTC,2019-01-01 01:03:06.000000 UTC,4.0,1.9,1.0,false,140,162,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
138,2.0,2019-01-01 00:28:37.000000 UTC,2019-01-01 00:31:37.000000 UTC,1.0,0.76,1.0,false,142,239,1.0,4.5,0.5,0.5,2.0,0.0,0.3,7.8,
139,2.0,2019-01-01 00:33:19.000000 UTC,2019-01-01 00:46:44.000000 UTC,1.0,3.6,1.0,false,239,68,1.0,13.5,0.5,0.5,2.0,0.0,0.3,16.8,
140,2.0,2019-01-01 00:59:05.000000 UTC,2019-01-01 01:19:25.000000 UTC,2.0,3.8,1.0,false,246,43,2.0,16.5,0.5,0.5,0.0,0.0,0.3,17.8,
141,2.0,2019-01-01 00:11:27.000000 UTC,2019-01-01 00:46:29.000000 UTC,5.0,21.42,2.0,false,132,87,1.0,52.0,0.0,0.5,11.71,5.76,0.3,70.27,
